100,0.01,88,5,11
100,0.01,89,5,10
100,0.01,90,5,9
100,0.01,91,5,8
100,0.01,92,5,7
100,0.01,93,5,6
100,0.01,94,5,5
100,0.01,95,5,4
100,0.01,96,5,3
100,0.01,97,5,2
100,0.01,98,5,1
100,0.01,99,5,0
100,0.02,1,9,96
100,0.02,2,6,96
100,0.02,3,8,95
100,0.02,4,5,95
100,0.02,5,13,90
100,0.02,6,5,93
100,0.02,7,5,92
100,0.02,8,5,91
100,0.02,9,8,89
100,0.02,10,10,87
100,0.02,11,7,87
100,0.02,12,5,87
100,0.02,13,7,85
100,0.02,14,5,85
100,0.02,15,5,84
100,0.02,16,6,82
100,0.02,17,8,81
100,0.02,18,5,81
100,0.02,19,5,80
100,0.02,20,5,79
100,0.02,21,5,78
100,0.02,22,8,75
100,0.02,23,13,69
100,0.02,24,5,75
100,0.02,25,5,74
100,0.02,26,9,71
100,0.02,27,5,72
100,0.02,28,5,71
100,0.02,29,5,70
100,0.02,30,5,69
100,0.02,31,10,67
100,0.02,32,12,63
100,0.02,33,5,66
100,0.02,34,5,65
100,0.02,35,19,59
100,0.02,36,5,63
100,0.02,37,15,58
100,0.02,38,5,61
100,0.02,39,8,59
100,0.02,40,5,59
100,0.02,41,6,57
100,0.02,42,5,57
100,0.02,43,5,56
100,0.02,44,5,55
100,0.02,45,5,54
100,0.02,46,5,53
100,0.02,47,10,51
100,0.02,48,15,48
100,0.02,49,5,50
100,0.02,50,8,47
100,0.02,51,6,47
100,0.02,52,5,47
100,0.02,52,10,45
100,0.02,54,5,45
100,0.02,55,6,43
100,0.02,56,5,43
100,0.02,57,8,41
100,0.02,58,5,41
100,0.02,58,5,41
100,0.02,60,5,39
100,0.02,61,7,35
100,0.02,62,5,37
100,0.02,63,5,36
100,0.02,64,5,35
100,0.02,65,10,32
100,0.02,66,10,32
100,0.02,67,5,32
100,0.02,68,5,31
100,0.02,69,8,29
100,0.02,70,5,29
100,0.02,71,5,28
100,0.02,72,5,27
100,0.02,73,5,26
100,0.02,74,5,25
100,0.02,75,5,24
100,0.02,76,5,23
100,0.02,77,11,20
100,0.02,78,5,21
100,0.02,79,8,19
100,0.02,80,5,19
100,0.02,81,5,18
100,0.02,82,7,16
100,0.02,83,5,16
100,0.02,84,7,14
100,0.02,85,5,14
100,0.02,86,5,13
100,0.02,87,5,12
100,0.02,88,5,11
100,0.02,89,5,10
100,0.02,90,5,9
100,0.02,91,5,8
100,0.02,92,5,7
100,0.02,93,5,6
100,0.02,94,5,5
100,0.02,95,5,4
100,0.02,96,5,3
100,0.02,97,5,2
100,0.02,98,5,1
100,0.02,99,5,0
100,0.03,1,5,98
100,0.03,2,5,97
100,0.03,3,34,56
100,0.03,4,29,47
100,0.03,5,40,83
100,0.03,6,7,91
100,0.03,7,5,92
100,0.03,8,17,83
100,0.03,9,39,39
100,0.03,10,6,88
100,0.03,11,25,77
100,0.03,12,34,58
100,0.03,13,5,86
100,0.03,14,25,77
100,0.03,15,38,43
100,0.03,16,13,77
100,0.03,17,5,82
100,0.03,18,18,75
100,0.03,19,9,79
100,0.03,20,18,68
100,0.03,21,20,72
100,0.03,22,17,74
100,0.03,23,9,75
100,0.03,24,32,64
100,0.03,25,5,74
100,0.03,26,25,61
100,0.03,27,19,68
100,0.03,28,6,70
100,0.03,29,13,64
100,0.03,30,22,61
100,0.03,31,14,63
100,0.03,32,5,67
100,0.03,33,31,55
100,0.03,34,18,56
100,0.03,35,42,48
100,0.03,36,5,63
100,0.03,37,9,60
100,0.03,38,5,61
100,0.03,39,5,60
100,0.03,40,5,59
100,0.03,41,9,56
100,0.03,42,6,56
100,0.03,43,5,56
100,0.03,44,5,55
100,0.03,45,5,54
100,0.03,46,5,53
100,0.03,47,6,51
100,0.03,48,5,51
100,0.03,49,11,48
100,0.03,50,5,49
100,0.03,51,15,45
100,0.03,52,8,46
100,0.03,52,11,44
100,0.03,54,6,44
100,0.03,55,5,44
100,0.03,56,5,43
100,0.03,57,5,42
100,0.03,58,9,40
100,0.03,58,9,40
100,0.03,60,5,39
100,0.03,61,5,38
100,0.03,62,10,36
100,0.03,63,5,36
100,0.03,64,5,35
100,0.03,65,5,34
100,0.03,66,5,33
100,0.03,67,6,31
100,0.03,68,5,31
100,0.03,69,5,30
100,0.03,70,5,29
100,0.03,71,5,28
100,0.03,72,5,27
100,0.03,73,5,26
100,0.03,74,8,24
100,0.03,75,5,24
100,0.03,76,5,23
100,0.03,77,5,22
100,0.03,78,5,21
100,0.03,79,5,20
100,0.03,80,10,18
100,0.03,81,10,17
100,0.03,82,5,17
100,0.03,83,5,16
100,0.03,84,5,15
100,0.03,85,5,14
100,0.03,86,5,13
100,0.03,87,5,12
100,0.03,88,7,10
100,0.03,89,5,10
100,0.03,90,5,9
100,0.03,91,5,8
100,0.03,92,5,7
100,0.03,93,5,6
100,0.03,94,5,5
100,0.03,95,5,4
100,0.03,96,5,3
100,0.03,97,5,2
100,0.03,98,5,1
100,0.03,99,5,0
100,0.04,1,47,35
100,0.04,2,5,97
100,0.04,3,40,34
100,0.04,4,42,30
100,0.04,5,5,94
100,0.04,6,5,93
100,0.04,7,5,92
100,0.04,8,33,41
100,0.04,9,6,89
100,0.04,10,50,52
100,0.04,11,11,86
100,0.04,12,10,84
100,0.04,13,39,39
100,0.04,14,38,36
100,0.04,15,5,84
100,0.04,16,10,80
100,0.04,17,10,80
100,0.04,18,5,81
100,0.04,19,5,80
100,0.04,20,26,56
100,0.04,21,5,78
100,0.04,22,21,72
100,0.04,23,5,76
100,0.04,24,31,41
100,0.04,25,19,60
100,0.04,26,17,67
100,0.04,27,5,72
100,0.04,28,29,52
100,0.04,29,37,44
100,0.04,30,11,64
100,0.04,31,5,68
100,0.04,32,19,63
100,0.04,33,29,41
100,0.04,34,40,37
100,0.04,35,42,44
100,0.04,36,5,63
100,0.04,37,6,61
100,0.04,38,21,54
100,0.04,39,47,35
100,0.04,40,5,59
100,0.04,41,5,58
100,0.04,42,12,54
100,0.04,43,8,55
100,0.04,44,5,55
100,0.04,45,5,54
100,0.04,46,6,52
100,0.04,47,6,51
100,0.04,48,20,46
100,0.04,49,8,49
100,0.04,50,19,42
100,0.04,51,5,48
100,0.04,52,10,42
100,0.04,52,5,47
100,0.04,54,17,41
100,0.04,55,6,43
100,0.04,56,5,43
100,0.04,57,13,38
100,0.04,58,13,38
100,0.04,58,5,41
100,0.04,60,5,39
100,0.04,61,10,37
100,0.04,62,5,37
100,0.04,63,5,36
100,0.04,64,7,34
100,0.04,65,5,34
100,0.04,66,5,33
100,0.04,67,5,32
100,0.04,68,5,31
100,0.04,69,5,30
100,0.04,70,5,29
100,0.04,71,9,27
100,0.04,72,5,27
100,0.04,73,13,22
100,0.04,74,10,23
100,0.04,75,9,23
100,0.04,76,5,23
100,0.04,77,10,21
100,0.04,78,5,21
100,0.04,79,5,20
100,0.04,80,5,19
100,0.04,81,5,18
100,0.04,82,5,17
100,0.04,83,6,15
100,0.04,84,5,15
100,0.04,85,5,14
100,0.04,86,5,13
100,0.04,87,5,12
100,0.04,88,5,11
100,0.04,89,8,9
100,0.04,90,8,5
100,0.04,91,6,7
100,0.04,92,5,7
100,0.04,93,5,6
100,0.04,94,5,5
100,0.04,95,5,4
100,0.04,96,5,3
100,0.04,97,5,2
100,0.04,98,5,1
100,0.04,99,5,0
100,0.05,1,5,98
100,0.05,2,11,95
100,0.05,3,5,96
100,0.05,4,44,18
100,0.05,5,8,93
100,0.05,6,5,93
100,0.05,7,57,23
100,0.05,8,5,91
100,0.05,9,43,13
100,0.05,10,5,89
100,0.05,11,38,22
100,0.05,12,5,87
100,0.05,13,49,24
100,0.05,14,50,32
100,0.05,15,34,25
100,0.05,16,25,22
100,0.05,17,37,30
100,0.05,18,10,80
100,0.05,19,31,44
100,0.05,20,48,23
100,0.05,21,23,65
100,0.05,22,9,76
100,0.05,23,15,71
100,0.05,24,5,75
100,0.05,25,14,69
100,0.05,26,14,69
100,0.05,27,45,40
100,0.05,28,37,46
100,0.05,29,5,70
100,0.05,30,7,67
100,0.05,31,37,42
100,0.05,32,14,64
100,0.05,33,8,65
100,0.05,34,13,63
100,0.05,35,5,64
100,0.05,36,9,61
100,0.05,37,5,62
100,0.05,38,26,49
100,0.05,39,10,59
100,0.05,40,19,52
100,0.05,41,5,58
100,0.05,42,9,56
100,0.05,43,6,55
100,0.05,44,31,42
100,0.05,45,5,54
100,0.05,46,5,53
100,0.05,47,5,52
100,0.05,48,29,27
100,0.05,49,9,48
100,0.05,50,7,47
100,0.05,51,5,48
100,0.05,52,5,47
100,0.05,52,6,46
100,0.05,54,5,45
100,0.05,55,7,42
100,0.05,56,5,43
100,0.05,57,5,42
100,0.05,58,15,37
100,0.05,58,5,41
100,0.05,60,10,38
100,0.05,61,15,31
100,0.05,62,5,37
100,0.05,63,5,36
100,0.05,64,7,34
100,0.05,65,13,32
100,0.05,66,5,33
100,0.05,67,5,32
100,0.05,68,5,31
100,0.05,69,10,29
100,0.05,70,13,26
100,0.05,71,6,27
100,0.05,72,15,24
100,0.05,73,5,26
100,0.05,74,16,21
100,0.05,75,5,24
100,0.05,76,8,22
100,0.05,77,12,17
100,0.05,78,5,21
100,0.05,79,10,17
100,0.05,80,11,17
100,0.05,81,5,18
100,0.05,82,11,14
100,0.05,83,5,16
100,0.05,84,5,15
100,0.05,85,5,14
100,0.05,86,5,13
100,0.05,87,5,12
100,0.05,88,5,11
100,0.05,89,5,10
100,0.05,90,5,9
100,0.05,91,5,8
100,0.05,92,10,6
100,0.05,93,5,6
100,0.05,94,8,4
100,0.05,95,5,4
100,0.05,96,5,3
100,0.05,97,5,2
100,0.05,98,5,1
100,0.05,99,5,0
100,0.06,1,27,5
100,0.06,2,32,13
100,0.06,3,29,10
100,0.06,4,41,16
100,0.06,5,5,94
100,0.06,6,47,17
100,0.06,7,39,13
100,0.06,8,28,26
100,0.06,9,37,19
100,0.06,10,24,12
100,0.06,11,29,15
100,0.06,12,33,28
100,0.06,13,48,33
100,0.06,14,5,85
100,0.06,15,19,71
100,0.06,16,9,81
100,0.06,17,47,25
100,0.06,18,53,11
100,0.06,19,37,17
100,0.06,20,24,38
100,0.06,21,29,21
100,0.06,22,42,24
100,0.06,23,32,12
100,0.06,24,38,44
100,0.06,25,25,62
100,0.06,26,48,26
100,0.06,27,5,72
100,0.06,28,27,24
100,0.06,29,24,36
100,0.06,30,23,25
100,0.06,31,10,66
100,0.06,32,33,24
100,0.06,33,6,65
100,0.06,34,14,63
100,0.06,35,37,7
100,0.06,36,32,28
100,0.06,37,15,59
100,0.06,38,5,61
100,0.06,39,22,55
100,0.06,40,5,59
100,0.06,41,5,58
100,0.06,42,24,39
100,0.06,43,13,54
100,0.06,44,6,54
100,0.06,45,47,25
100,0.06,46,20,47
100,0.06,47,16,44
100,0.06,48,5,51
100,0.06,49,5,50
100,0.06,50,18,44
100,0.06,51,31,29
100,0.06,52,15,41
100,0.06,52,30,38
100,0.06,54,10,44
100,0.06,55,11,40
100,0.06,56,9,40
100,0.06,57,5,42
100,0.06,58,9,40
100,0.06,58,29,23
100,0.06,60,5,39
100,0.06,61,13,33
100,0.06,62,5,37
100,0.06,63,28,22
100,0.06,64,5,35
100,0.06,65,19,29
100,0.06,66,9,32
100,0.06,67,5,32
100,0.06,68,5,31
100,0.06,69,5,30
100,0.06,70,5,29
100,0.06,71,8,27
100,0.06,72,5,27
100,0.06,73,5,26
100,0.06,74,5,25
100,0.06,75,5,24
100,0.06,76,5,23
100,0.06,77,8,21
100,0.06,78,8,20
100,0.06,79,5,20
100,0.06,80,5,19
100,0.06,81,15,15
100,0.06,82,12,15
100,0.06,83,10,15
100,0.06,84,5,15
100,0.06,85,5,14
100,0.06,86,5,13
100,0.06,87,5,12
100,0.06,88,5,11
100,0.06,89,5,10
100,0.06,90,5,9
100,0.06,91,11,6
100,0.06,92,5,7
100,0.06,93,5,6
100,0.06,94,5,5
100,0.06,95,5,4
100,0.06,96,5,3
100,0.06,97,5,2
100,0.06,98,5,1
100,0.06,99,5,0
100,0.07,1,26,8
100,0.07,2,30,12
100,0.07,3,32,6
100,0.07,4,5,95
100,0.07,5,25,6
100,0.07,6,26,16
100,0.07,7,40,8
100,0.07,8,5,91
100,0.07,9,24,13
100,0.07,10,28,15
100,0.07,11,31,19
100,0.07,12,39,9
100,0.07,13,35,11
100,0.07,14,33,20
100,0.07,15,26,11
100,0.07,16,9,80
100,0.07,17,29,11
100,0.07,18,32,15
100,0.07,19,45,14
100,0.07,20,25,20
100,0.07,21,44,14
100,0.07,22,61,19
100,0.07,23,32,22
100,0.07,24,5,75
100,0.07,25,32,23
100,0.07,26,35,12
100,0.07,27,5,72
100,0.07,28,45,22
100,0.07,29,30,35
100,0.07,30,27,18
100,0.07,31,35,15
100,0.07,32,27,11
100,0.07,33,25,51
100,0.07,34,32,40
100,0.07,35,37,28
100,0.07,36,38,13
100,0.07,37,23,17
100,0.07,38,40,17
100,0.07,39,34,14
100,0.07,40,39,34
100,0.07,41,5,58
100,0.07,42,29,32
100,0.07,43,30,21
100,0.07,44,40,30
100,0.07,45,17,49
100,0.07,46,5,53
100,0.07,47,5,52
100,0.07,48,9,50
100,0.07,49,24,20
100,0.07,50,33,23
100,0.07,51,5,48
100,0.07,52,14,45
100,0.07,52,30,32
100,0.07,54,10,44
100,0.07,55,5,44
100,0.07,56,5,43
100,0.07,57,5,42
100,0.07,58,29,24
100,0.07,58,5,41
100,0.07,60,47,16
100,0.07,61,9,37
100,0.07,62,6,36
100,0.07,63,13,34
100,0.07,64,18,25
100,0.07,65,8,33
100,0.07,66,23,25
100,0.07,67,14,27
100,0.07,68,5,31
100,0.07,69,13,27
100,0.07,70,5,29
100,0.07,71,5,28
100,0.07,72,6,26
100,0.07,73,15,23
100,0.07,74,10,24
100,0.07,75,5,24
100,0.07,76,10,22
100,0.07,77,10,21
100,0.07,78,5,21
100,0.07,79,5,20
100,0.07,80,5,19
100,0.07,81,5,18
100,0.07,82,8,15
100,0.07,83,5,16
100,0.07,84,5,15
100,0.07,85,5,14
100,0.07,86,5,13
100,0.07,87,14,10
100,0.07,88,5,11
100,0.07,89,5,10
100,0.07,90,5,9
100,0.07,91,5,8
100,0.07,92,5,7
100,0.07,93,5,6
100,0.07,94,5,5
100,0.07,95,5,4
100,0.07,96,5,3
100,0.07,97,5,2
100,0.07,98,5,1
100,0.07,99,5,0
100,0.08,1,24,8
100,0.08,2,27,10
100,0.08,3,27,4
100,0.08,4,41,7
100,0.08,5,26,2
100,0.08,6,25,5
100,0.08,7,32,3
100,0.08,8,25,5
100,0.08,9,37,6
100,0.08,10,30,3
100,0.08,11,25,9
100,0.08,12,30,3
100,0.08,13,26,5
100,0.08,14,25,7
100,0.08,15,29,10
100,0.08,16,36,5
100,0.08,17,22,5
100,0.08,18,19,8
100,0.08,19,34,10
100,0.08,20,33,11
100,0.08,21,33,9
100,0.08,22,30,9
100,0.08,23,27,7
100,0.08,24,45,7
100,0.08,25,7,73
100,0.08,26,36,13
100,0.08,27,25,14
100,0.08,28,47,14
100,0.08,29,29,10
100,0.08,30,5,69
100,0.08,31,42,21
100,0.08,32,22,11
100,0.08,33,35,12
100,0.08,34,33,20
100,0.08,35,30,15
100,0.08,36,22,14
100,0.08,37,39,32
100,0.08,38,39,18
100,0.08,39,26,18
100,0.08,40,27,23
100,0.08,41,34,19
100,0.08,42,27,14
100,0.08,43,23,10
100,0.08,44,40,32
100,0.08,45,46,21
100,0.08,46,9,52
100,0.08,47,31,20
100,0.08,48,18,43
100,0.08,49,9,48
100,0.08,50,20,43
100,0.08,51,15,44
100,0.08,52,11,44
100,0.08,52,26,30
100,0.08,54,31,10
100,0.08,55,29,21
100,0.08,56,14,32
100,0.08,57,5,42
100,0.08,58,5,41
100,0.08,58,28,15
100,0.08,60,11,36
100,0.08,61,17,33
100,0.08,62,5,37
100,0.08,63,7,35
100,0.08,64,11,33
100,0.08,65,15,30
100,0.08,66,9,31
100,0.08,67,8,31
100,0.08,68,5,31
100,0.08,69,6,29
100,0.08,70,9,27
100,0.08,71,5,28
100,0.08,72,5,27
100,0.08,73,12,23
100,0.08,74,5,25
100,0.08,75,16,18
100,0.08,76,8,21
100,0.08,77,5,22
100,0.08,78,5,21
100,0.08,79,10,18
100,0.08,80,11,16
100,0.08,81,8,17
100,0.08,82,5,17
100,0.08,83,5,16
100,0.08,84,5,15
100,0.08,85,10,13
100,0.08,86,5,13
100,0.08,87,5,12
100,0.08,88,5,11
100,0.08,89,5,10
100,0.08,90,5,9
100,0.08,91,5,8
100,0.08,92,5,7
100,0.08,93,5,6
100,0.08,94,5,5
100,0.08,95,5,4
100,0.08,96,5,3
100,0.08,97,5,2
100,0.08,98,5,1
100,0.08,99,5,0
100,0.09,1,5,98
100,0.09,2,22,1
100,0.09,3,23,3
100,0.09,4,21,3
100,0.09,5,28,2
100,0.09,6,30,7
100,0.09,7,27,10
100,0.09,8,29,5
100,0.09,9,42,8
100,0.09,10,24,8
100,0.09,11,23,5
100,0.09,12,43,2
100,0.09,13,24,7
100,0.09,14,29,2
100,0.09,15,25,2
100,0.09,16,30,6
100,0.09,17,22,9
100,0.09,18,23,3
100,0.09,19,28,7
100,0.09,20,30,4
100,0.09,21,26,12
100,0.09,22,28,6
100,0.09,23,24,8
100,0.09,24,31,11
100,0.09,25,33,5
100,0.09,26,34,6
100,0.09,27,23,8
100,0.09,28,28,5
100,0.09,29,31,3
100,0.09,30,27,6
100,0.09,31,30,14
100,0.09,32,27,3
100,0.09,33,32,13
100,0.09,34,27,4
100,0.09,35,30,8
100,0.09,36,25,7
100,0.09,37,32,12
100,0.09,38,29,26
100,0.09,39,26,15
100,0.09,40,22,12
100,0.09,41,42,12
100,0.09,42,10,55
100,0.09,43,5,56
100,0.09,44,29,8
100,0.09,45,27,5
100,0.09,46,34,16
100,0.09,47,28,8
100,0.09,48,32,11
100,0.09,49,31,21
100,0.09,50,7,48
100,0.09,51,25,34
100,0.09,52,31,27
100,0.09,52,5,47
100,0.09,54,20,38
100,0.09,55,22,38
100,0.09,56,30,12
100,0.09,57,10,41
100,0.09,58,37,15
100,0.09,58,5,41
100,0.09,60,34,15
100,0.09,61,9,33
100,0.09,62,9,36
100,0.09,63,5,36
100,0.09,64,14,30
100,0.09,65,6,33
100,0.09,66,16,16
100,0.09,67,6,31
100,0.09,68,5,31
100,0.09,69,10,27
100,0.09,70,5,29
100,0.09,71,22,18
100,0.09,72,22,14
100,0.09,73,9,25
100,0.09,74,9,22
100,0.09,75,5,24
100,0.09,76,6,22
100,0.09,77,15,20
100,0.09,78,5,21
100,0.09,79,5,20
100,0.09,80,15,17
100,0.09,81,5,18
100,0.09,82,8,15
100,0.09,83,5,16
100,0.09,84,18,11
100,0.09,85,5,14
100,0.09,86,5,13
100,0.09,87,5,12
100,0.09,88,5,11
100,0.09,89,5,10
100,0.09,90,5,9
100,0.09,91,5,8
100,0.09,92,5,7
100,0.09,93,5,6
100,0.09,94,5,5
100,0.09,95,5,4
100,0.09,96,5,3
100,0.09,97,5,2
100,0.09,98,5,1
100,0.09,99,5,0
100,0.1,1,21,8
100,0.1,2,23,1
100,0.1,3,20,3
100,0.1,4,21,6
100,0.1,5,28,5
100,0.1,6,25,1
100,0.1,7,31,3
100,0.1,8,26,2
100,0.1,9,20,0
100,0.1,10,22,0
100,0.1,11,22,2
100,0.1,12,27,3
100,0.1,13,20,1
100,0.1,14,22,7
100,0.1,15,19,6
100,0.1,16,25,4
100,0.1,17,5,82
100,0.1,18,23,6
100,0.1,19,21,4
100,0.1,20,23,3
100,0.1,21,21,4
100,0.1,22,22,2
100,0.1,23,23,9
100,0.1,24,27,4
100,0.1,25,23,1
100,0.1,26,24,4
100,0.1,27,5,72
100,0.1,28,27,6
100,0.1,29,21,3
100,0.1,30,25,5
100,0.1,31,22,5
100,0.1,32,32,4
100,0.1,33,38,5
100,0.1,34,30,7
100,0.1,35,25,3
100,0.1,36,37,10
100,0.1,37,29,6
100,0.1,38,27,10
100,0.1,39,30,12
100,0.1,40,35,12
100,0.1,41,33,9
100,0.1,42,5,57
100,0.1,43,28,7
100,0.1,44,38,8
100,0.1,45,44,25
100,0.1,46,22,8
100,0.1,47,31,24
100,0.1,48,31,15
100,0.1,49,24,12
100,0.1,50,5,49
100,0.1,51,5,48
100,0.1,52,23,16
100,0.1,52,32,9
100,0.1,54,39,12
100,0.1,55,5,44
100,0.1,56,31,29
100,0.1,57,34,12
100,0.1,58,12,39
100,0.1,58,23,15
100,0.1,60,27,18
100,0.1,61,10,35
100,0.1,62,5,37
100,0.1,63,25,24
100,0.1,64,17,24
100,0.1,65,5,34
100,0.1,66,5,33
100,0.1,67,20,26
100,0.1,68,14,23
100,0.1,69,5,30
100,0.1,70,19,11
100,0.1,71,12,25
100,0.1,72,10,24
100,0.1,73,21,16
100,0.1,74,5,25
100,0.1,75,5,24
100,0.1,76,9,22
100,0.1,77,10,20
100,0.1,78,5,21
100,0.1,79,5,20
100,0.1,80,5,19
100,0.1,81,5,18
100,0.1,82,9,16
100,0.1,83,5,16
100,0.1,84,5,15
100,0.1,85,5,14
100,0.1,86,5,13
100,0.1,87,5,12
100,0.1,88,5,11
100,0.1,89,5,10
100,0.1,90,15,5
100,0.1,91,5,8
100,0.1,92,5,7
100,0.1,93,5,6
100,0.1,94,5,5
100,0.1,95,5,4
100,0.1,96,5,3
100,0.1,97,5,2
100,0.1,98,5,1
100,0.1,99,5,0
100,0.11,1,19,0
100,0.11,2,25,1
100,0.11,3,23,3
100,0.11,4,23,1
100,0.11,5,27,2
100,0.11,6,20,3
100,0.11,7,24,4
100,0.11,8,25,0
100,0.11,9,22,2
100,0.11,10,22,3
100,0.11,11,21,1
100,0.11,12,24,2
100,0.11,13,23,3
100,0.11,14,25,3
100,0.11,15,26,2
100,0.11,16,22,2
100,0.11,17,5,82
100,0.11,18,23,2
100,0.11,19,28,7
100,0.11,20,20,7
100,0.11,21,21,2
100,0.11,22,27,2
100,0.11,23,20,4
100,0.11,24,22,6
100,0.11,25,26,1
100,0.11,26,22,6
100,0.11,27,26,6
100,0.11,28,26,4
100,0.11,29,27,7
100,0.11,30,30,2
100,0.11,31,28,6
100,0.11,32,25,5
100,0.11,33,22,11
100,0.11,34,30,3
100,0.11,35,23,1
100,0.11,36,27,4
100,0.11,37,25,7
100,0.11,38,18,2
100,0.11,39,23,5
100,0.11,40,28,6
100,0.11,41,34,5
100,0.11,42,30,16
100,0.11,43,33,4
100,0.11,44,28,8
100,0.11,45,35,12
100,0.11,46,21,3
100,0.11,47,46,8
100,0.11,48,29,5
100,0.11,49,21,45
100,0.11,50,31,16
100,0.11,51,27,9
100,0.11,52,5,47
100,0.11,52,32,8
100,0.11,54,5,45
100,0.11,55,38,10
100,0.11,56,5,43
100,0.11,57,28,24
100,0.11,58,29,6
100,0.11,58,25,5
100,0.11,60,5,39
100,0.11,61,35,9
100,0.11,62,41,10
100,0.11,63,5,36
100,0.11,64,11,31
100,0.11,65,29,17
100,0.11,66,5,33
100,0.11,67,19,22
100,0.11,68,5,31
100,0.11,69,5,30
100,0.11,70,5,29
100,0.11,71,23,9
100,0.11,72,28,16
100,0.11,73,14,24
100,0.11,74,5,25
100,0.11,75,29,14
100,0.11,76,17,20
100,0.11,77,7,21
100,0.11,78,5,21
100,0.11,79,5,20
100,0.11,80,5,19
100,0.11,81,9,17
100,0.11,82,10,16
100,0.11,83,10,15
100,0.11,84,6,13
100,0.11,85,5,14
100,0.11,86,5,13
100,0.11,87,5,12
100,0.11,88,10,10
100,0.11,89,5,10
100,0.11,90,14,7
100,0.11,91,5,8
100,0.11,92,8,4
100,0.11,93,5,6
100,0.11,94,5,5
100,0.11,95,5,4
100,0.11,96,5,3
100,0.11,97,5,2
100,0.11,98,5,1
100,0.11,99,5,0
100,0.12,1,20,0
100,0.12,2,19,0
100,0.12,3,18,0
100,0.12,4,23,0
100,0.12,5,21,1
100,0.12,6,18,1
100,0.12,7,16,1
100,0.12,8,19,0
100,0.12,9,21,2
100,0.12,10,19,1
100,0.12,11,21,2
100,0.12,12,17,2
100,0.12,13,25,5
100,0.12,14,20,4
100,0.12,15,22,3
100,0.12,16,19,5
100,0.12,17,22,1
100,0.12,18,19,5
100,0.12,19,23,6
100,0.12,20,20,3
100,0.12,21,25,3
100,0.12,22,23,1
100,0.12,23,21,0
100,0.12,24,23,0
100,0.12,25,19,2
100,0.12,26,24,2
100,0.12,27,29,7
100,0.12,28,34,8
100,0.12,29,23,4
100,0.12,30,26,6
100,0.12,31,22,2
100,0.12,32,25,3
100,0.12,33,26,3
100,0.12,34,28,5
100,0.12,35,18,4
100,0.12,36,24,3
100,0.12,37,27,6
100,0.12,38,27,3
100,0.12,39,22,9
100,0.12,40,25,8
100,0.12,41,22,2
100,0.12,42,26,4
100,0.12,43,21,7
100,0.12,44,24,10
100,0.12,45,25,4
100,0.12,46,26,10
100,0.12,47,22,6
100,0.12,48,20,6
100,0.12,49,33,16
100,0.12,50,33,9
100,0.12,51,22,6
100,0.12,52,26,0
100,0.12,52,33,4
100,0.13,1,19,2
100,0.13,2,19,0
100,0.13,3,20,1
100,0.13,4,19,1
100,0.13,5,15,1
100,0.13,6,20,2
100,0.13,7,18,0
100,0.13,8,16,0
100,0.13,9,5,90
100,0.13,10,17,1
100,0.13,11,20,1
100,0.13,12,19,4
100,0.13,13,19,1
100,0.13,14,16,0
100,0.13,15,19,1
100,0.13,16,20,3
100,0.13,17,21,2
100,0.13,18,18,1
100,0.13,19,17,2
100,0.13,20,17,4
100,0.13,21,25,1
100,0.13,22,22,3
100,0.13,23,16,1
100,0.13,24,23,1
